,CPI,Core_CPI,Unemployment,GDP,Industrial_Production,Retail_Sales,Housing_Starts,Consumer_Sentiment,VIX,Inflation_YoY,Core_Inflation_YoY
2020-08-19,259.316,268.422,8.4,20548.793,95.9294,540423.0,1401.0,74.1,22.54,0.0,0.0
2020-08-20,259.316,268.422,8.4,20548.793,95.9294,540423.0,1401.0,74.1,22.72,0.0,0.0
2020-08-21,259.316,268.422,8.4,20548.793,95.9294,540423.0,1401.0,74.1,22.54,0.0,0.0
2020-08-24,259.316,268.422,8.4,20548.793,95.9294,540423.0,1401.0,74.1,22.37,0.0,0.0
2020-08-25,259.316,268.422,8.4,20548.793,95.9294,540423.0,1401.0,74.1,22.03,0.0,0.0
2020-08-26,259.316,268.422,8.4,20548.793,95.9294,540423.0,1401.0,74.1,23.27,0.0,0.0
2020-08-27,259.316,268.422,8.4,20548.793,95.9294,540423.0,1401.0,74.1,24.47,0.0,0.0
2020-08-28,259.316,268.422,8.4,20548.793,95.9294,540423.0,1401.0,74.1,22.96,0.0,0.0
2020-08-31,259.316,268.422,8.4,20548.793,95.9294,540423.0,1401.0,74.1,26.41,0.0,0.0
2020-09-01,259.997,268.933,7.8,20548.793,95.8914,551131.0,1463.0,80.4,26.12,0.2626139536318739,0.19037187711885561
2020-09-02,259.997,268.933,7.8,20548.793,95.8914,551131.0,1463.0,80.4,26.57,0.2626139536318739,0.19037187711885561
2020-09-03,259.997,268.933,7.8,20548.793,95.8914,551131.0,1463.0,80.4,33.6,0.2626139536318739,0.19037187711885561
2020-09-04,259.997,268.933,7.8,20548.793,95.8914,551131.0,1463.0,80.4,30.75,0.2626139536318739,0.19037187711885561
2020-09-07,259.997,268.933,7.8,20548.793,95.8914,551131.0,1463.0,80.4,30.75,0.2626139536318739,0.19037187711885561
2020-09-08,259.997,268.933,7.8,20548.793,95.8914,551131.0,1463.0,80.4,31.46,0.2626139536318739,0.19037187711885561
2020-09-09,259.997,268.933,7.8,20548.793,95.8914,551131.0,1463.0,80.4,28.81,0.2626139536318739,0.19037187711885561
2020-09-10,259.997,268.933,7.8,20548.793,95.8914,551131.0,1463.0,80.4,29.71,0.2626139536318739,0.19037187711885561
2020-09-11,259.997,268.933,7.8,20548.793,95.8914,551131.0,1463.0,80.4,26.87,0.2626139536318739,0.19037187711885561
2020-09-14,259.997,268.933,7.8,20548.793,95.8914,551131.0,1463.0,80.4,25.85,0.2626139536318739,0.19037187711885561
2020-09-15,259.997,268.933,7.8,20548.793,95.8914,551131.0,1463.0,80.4,25.59,0.2626139536318739,0.19037187711885561
2020-09-16,259.997,268.933,7.8,20548.793,95.8914,551131.0,1463.0,80.4,26.04,0.2626139536318739,0.19037187711885561
2020-09-17,259.997,268.933,7.8,20548.793,95.8914,551131.0,1463.0,80.4,26.46,0.0,0.0
2020-09-18,259.997,268.933,7.8,20548.793,95.8914,551131.0,1463.0,80.4,25.83,0.0,0.0
2020-09-21,259.997,268.933,7.8,20548.793,95.8914,551131.0,1463.0,80.4,27.78,0.0,0.0
2020-09-22,259.997,268.933,7.8,20548.793,95.8914,551131.0,1463.0,80.4,26.86,0.0,0.0
2020-09-23,259.997,268.933,7.8,20548.793,95.8914,551131.0,1463.0,80.4,28.58,0.0,0.0
2020-09-24,259.997,268.933,7.8,20548.793,95.8914,551131.0,1463.0,80.4,28.51,0.0,0.0
2020-09-25,259.997,268.933,7.8,20548.793,95.8914,551131.0,1463.0,80.4,26.38,0.0,0.0
2020-09-28,259.997,268.933,7.8,20548.793,95.8914,551131.0,1463.0,80.4,26.19,0.0,0.0
2020-09-29,259.997,268.933,7.8,20548.793,95.8914,551131.0,1463.0,80.4,26.27,0.0,0.0
2020-09-30,259.997,268.933,7.8,20548.793,95.8914,551131.0,1463.0,80.4,26.37,0.0,0.0
2020-10-01,260.319,269.306,6.9,20771.691,96.5256,549271.0,1543.0,81.8,26.7,0.1238475828567287,0.1386962552011095
2020-10-02,260.319,269.306,6.9,20771.691,96.5256,549271.0,1543.0,81.8,27.63,0.1238475828567287,0.1386962552011095
2020-10-05,260.319,269.306,6.9,20771.691,96.5256,549271.0,1543.0,81.8,27.96,0.1238475828567287,0.1386962552011095
2020-10-06,260.319,269.306,6.9,20771.691,96.5256,549271.0,1543.0,81.8,29.48,0.1238475828567287,0.1386962552011095
2020-10-07,260.319,269.306,6.9,20771.691,96.5256,549271.0,1543.0,81.8,28.06,0.1238475828567287,0.1386962552011095
2020-10-08,260.319,269.306,6.9,20771.691,96.5256,549271.0,1543.0,81.8,26.36,0.1238475828567287,0.1386962552011095
2020-10-09,260.319,269.306,6.9,20771.691,96.5256,549271.0,1543.0,81.8,25.0,0.1238475828567287,0.1386962552011095
2020-10-12,260.319,269.306,6.9,20771.691,96.5256,549271.0,1543.0,81.8,25.07,0.1238475828567287,0.1386962552011095
2020-10-13,260.319,269.306,6.9,20771.691,96.5256,549271.0,1543.0,81.8,26.07,0.1238475828567287,0.1386962552011095
2020-10-14,260.319,269.306,6.9,20771.691,96.5256,549271.0,1543.0,81.8,26.4,0.1238475828567287,0.1386962552011095
2020-10-15,260.319,269.306,6.9,20771.691,96.5256,549271.0,1543.0,81.8,26.97,0.1238475828567287,0.1386962552011095
2020-10-16,260.319,269.306,6.9,20771.691,96.5256,549271.0,1543.0,81.8,27.41,0.1238475828567287,0.1386962552011095
2020-10-19,260.319,269.306,6.9,20771.691,96.5256,549271.0,1543.0,81.8,29.18,0.0,0.0
2020-10-20,260.319,269.306,6.9,20771.691,96.5256,549271.0,1543.0,81.8,29.35,0.0,0.0
2020-10-21,260.319,269.306,6.9,20771.691,96.5256,549271.0,1543.0,81.8,28.65,0.0,0.0
2020-10-22,260.319,269.306,6.9,20771.691,96.5256,549271.0,1543.0,81.8,28.11,0.0,0.0
2020-10-23,260.319,269.306,6.9,20771.691,96.5256,549271.0,1543.0,81.8,27.55,0.0,0.0
2020-10-26,260.319,269.306,6.9,20771.691,96.5256,549271.0,1543.0,81.8,32.46,0.0,0.0
2020-10-27,260.319,269.306,6.9,20771.691,96.5256,549271.0,1543.0,81.8,33.35,0.0,0.0
2020-10-28,260.319,269.306,6.9,20771.691,96.5256,549271.0,1543.0,81.8,40.28,0.0,0.0
2020-10-29,260.319,269.306,6.9,20771.691,96.5256,549271.0,1543.0,81.8,37.59,0.0,0.0
2020-10-30,260.319,269.306,6.9,20771.691,96.5256,549271.0,1543.0,81.8,38.02,0.0,0.0
2020-11-01,260.911,269.981,6.7,20771.691,96.9529,544421.0,1553.0,76.9,38.02,0.2274132890799363,0.25064424854999157
2020-11-02,260.911,269.981,6.7,20771.691,96.9529,544421.0,1553.0,76.9,37.13,0.2274132890799363,0.25064424854999157
2020-11-03,260.911,269.981,6.7,20771.691,96.9529,544421.0,1553.0,76.9,35.55,0.2274132890799363,0.25064424854999157
2020-11-04,260.911,269.981,6.7,20771.691,96.9529,544421.0,1553.0,76.9,29.57,0.2274132890799363,0.25064424854999157
2020-11-05,260.911,269.981,6.7,20771.691,96.9529,544421.0,1553.0,76.9,27.58,0.2274132890799363,0.25064424854999157
2020-11-06,260.911,269.981,6.7,20771.691,96.9529,544421.0,1553.0,76.9,24.86,0.2274132890799363,0.25064424854999157
2020-11-09,260.911,269.981,6.7,20771.691,96.9529,544421.0,1553.0,76.9,25.75,0.2274132890799363,0.25064424854999157
2020-11-10,260.911,269.981,6.7,20771.691,96.9529,544421.0,1553.0,76.9,24.8,0.2274132890799363,0.25064424854999157
2020-11-11,260.911,269.981,6.7,20771.691,96.9529,544421.0,1553.0,76.9,23.45,0.2274132890799363,0.25064424854999157
2020-11-12,260.911,269.981,6.7,20771.691,96.9529,544421.0,1553.0,76.9,25.35,0.2274132890799363,0.25064424854999157
2020-11-13,260.911,269.981,6.7,20771.691,96.9529,544421.0,1553.0,76.9,23.1,0.2274132890799363,0.25064424854999157
2020-11-16,260.911,269.981,6.7,20771.691,96.9529,544421.0,1553.0,76.9,22.45,0.2274132890799363,0.25064424854999157
2020-11-17,260.911,269.981,6.7,20771.691,96.9529,544421.0,1553.0,76.9,22.71,0.0,0.0
2020-11-18,260.911,269.981,6.7,20771.691,96.9529,544421.0,1553.0,76.9,23.84,0.0,0.0
2020-11-19,260.911,269.981,6.7,20771.691,96.9529,544421.0,1553.0,76.9,23.11,0.0,0.0
2020-11-20,260.911,269.981,6.7,20771.691,96.9529,544421.0,1553.0,76.9,23.7,0.0,0.0
2020-11-23,260.911,269.981,6.7,20771.691,96.9529,544421.0,1553.0,76.9,22.66,0.0,0.0
2020-11-24,260.911,269.981,6.7,20771.691,96.9529,544421.0,1553.0,76.9,21.64,0.0,0.0
2020-11-25,260.911,269.981,6.7,20771.691,96.9529,544421.0,1553.0,76.9,21.25,0.0,0.0
2020-11-26,260.911,269.981,6.7,20771.691,96.9529,544421.0,1553.0,76.9,21.25,0.0,0.0
2020-11-27,260.911,269.981,6.7,20771.691,96.9529,544421.0,1553.0,76.9,20.84,0.0,0.0
2020-11-30,260.911,269.981,6.7,20771.691,96.9529,544421.0,1553.0,76.9,20.57,0.0,0.0
2020-12-01,262.045,270.341,6.7,20771.691,98.2039,549300.0,1635.0,80.7,20.77,0.4346309661148906,0.13334271670970566
2020-12-02,262.045,270.341,6.7,20771.691,98.2039,549300.0,1635.0,80.7,21.17,0.4346309661148906,0.13334271670970566
2020-12-03,262.045,270.341,6.7,20771.691,98.2039,549300.0,1635.0,80.7,21.28,0.4346309661148906,0.13334271670970566
2020-12-04,262.045,270.341,6.7,20771.691,98.2039,549300.0,1635.0,80.7,20.79,0.4346309661148906,0.13334271670970566
2020-12-07,262.045,270.341,6.7,20771.691,98.2039,549300.0,1635.0,80.7,21.3,0.4346309661148906,0.13334271670970566
2020-12-08,262.045,270.341,6.7,20771.691,98.2039,549300.0,1635.0,80.7,20.68,0.4346309661148906,0.13334271670970566
2020-12-09,262.045,270.341,6.7,20771.691,98.2039,549300.0,1635.0,80.7,22.27,0.4346309661148906,0.13334271670970566
2020-12-10,262.045,270.341,6.7,20771.691,98.2039,549300.0,1635.0,80.7,22.52,0.4346309661148906,0.13334271670970566
2020-12-11,262.045,270.341,6.7,20771.691,98.2039,549300.0,1635.0,80.7,23.31,0.4346309661148906,0.13334271670970566
2020-12-14,262.045,270.341,6.7,20771.691,98.2039,549300.0,1635.0,80.7,24.72,0.4346309661148906,0.13334271670970566
2020-12-15,262.045,270.341,6.7,20771.691,98.2039,549300.0,1635.0,80.7,22.89,0.4346309661148906,0.13334271670970566
2020-12-16,262.045,270.341,6.7,20771.691,98.2039,549300.0,1635.0,80.7,22.5,0.4346309661148906,0.13334271670970566
2020-12-17,262.045,270.341,6.7,20771.691,98.2039,549300.0,1635.0,80.7,21.93,0.0,0.0
2020-12-18,262.045,270.341,6.7,20771.691,98.2039,549300.0,1635.0,80.7,21.57,0.0,0.0
2020-12-21,262.045,270.341,6.7,20771.691,98.2039,549300.0,1635.0,80.7,25.16,0.0,0.0
2020-12-22,262.045,270.341,6.7,20771.691,98.2039,549300.0,1635.0,80.7,24.23,0.0,0.0
2020-12-23,262.045,270.341,6.7,20771.691,98.2039,549300.0,1635.0,80.7,23.31,0.0,0.0
2020-12-24,262.045,270.341,6.7,20771.691,98.2039,549300.0,1635.0,80.7,21.53,0.0,0.0
2020-12-25,262.045,270.341,6.7,20771.691,98.2039,549300.0,1635.0,80.7,21.53,0.0,0.0
2020-12-28,262.045,270.341,6.7,20771.691,98.2039,549300.0,1635.0,80.7,21.7,0.0,0.0
2020-12-29,262.045,270.341,6.7,20771.691,98.2039,549300.0,1635.0,80.7,23.08,0.0,0.0
2020-12-30,262.045,270.341,6.7,20771.691,98.2039,549300.0,1635.0,80.7,22.77,0.0,0.0
2020-12-31,262.045,270.341,6.7,20771.691,98.2039,549300.0,1635.0,80.7,22.75,0.0,0.0
2021-01-01,262.639,270.416,6.4,21058.379,98.8135,570510.0,1639.0,79.0,22.75,0.226678623900467,0.027742739725011845
2021-01-04,262.639,270.416,6.4,21058.379,98.8135,570510.0,1639.0,79.0,26.97,0.226678623900467,0.027742739725011845
2021-01-05,262.639,270.416,6.4,21058.379,98.8135,570510.0,1639.0,79.0,25.34,0.226678623900467,0.027742739725011845
2021-01-06,262.639,270.416,6.4,21058.379,98.8135,570510.0,1639.0,79.0,25.07,0.226678623900467,0.027742739725011845
2021-01-07,262.639,270.416,6.4,21058.379,98.8135,570510.0,1639.0,79.0,22.37,0.226678623900467,0.027742739725011845
2021-01-08,262.639,270.416,6.4,21058.379,98.8135,570510.0,1639.0,79.0,21.56,0.226678623900467,0.027742739725011845
2021-01-11,262.639,270.416,6.4,21058.379,98.8135,570510.0,1639.0,79.0,24.08,0.226678623900467,0.027742739725011845
2021-01-12,262.639,270.416,6.4,21058.379,98.8135,570510.0,1639.0,79.0,23.33,0.226678623900467,0.027742739725011845
2021-01-13,262.639,270.416,6.4,21058.379,98.8135,570510.0,1639.0,79.0,22.21,0.226678623900467,0.027742739725011845
2021-01-14,262.639,270.416,6.4,21058.379,98.8135,570510.0,1639.0,79.0,23.25,0.226678623900467,0.027742739725011845
2021-01-15,262.639,270.416,6.4,21058.379,98.8135,570510.0,1639.0,79.0,24.34,0.226678623900467,0.027742739725011845
2021-01-18,262.639,270.416,6.4,21058.379,98.8135,570510.0,1639.0,79.0,24.34,0.226678623900467,0.027742739725011845
2021-01-19,262.639,270.416,6.4,21058.379,98.8135,570510.0,1639.0,79.0,23.24,0.0,0.0
2021-01-20,262.639,270.416,6.4,21058.379,98.8135,570510.0,1639.0,79.0,21.58,0.0,0.0
2021-01-21,262.639,270.416,6.4,21058.379,98.8135,570510.0,1639.0,79.0,21.32,0.0,0.0
2021-01-22,262.639,270.416,6.4,21058.379,98.8135,570510.0,1639.0,79.0,21.91,0.0,0.0
2021-01-25,262.639,270.416,6.4,21058.379,98.8135,570510.0,1639.0,79.0,23.19,0.0,0.0
2021-01-26,262.639,270.416,6.4,21058.379,98.8135,570510.0,1639.0,79.0,23.02,0.0,0.0
2021-01-27,262.639,270.416,6.4,21058.379,98.8135,570510.0,1639.0,79.0,37.21,0.0,0.0
2021-01-28,262.639,270.416,6.4,21058.379,98.8135,570510.0,1639.0,79.0,30.21,0.0,0.0
2021-01-29,262.639,270.416,6.4,21058.379,98.8135,570510.0,1639.0,79.0,33.09,0.0,0.0
2021-02-01,263.573,270.776,6.2,21058.379,95.5072,555489.0,1407.0,76.8,30.24,0.3556212139095738,0.1331282172652548
2021-02-02,263.573,270.776,6.2,21058.379,95.5072,555489.0,1407.0,76.8,25.56,0.3556212139095738,0.1331282172652548
2021-02-03,263.573,270.776,6.2,21058.379,95.5072,555489.0,1407.0,76.8,22.91,0.3556212139095738,0.1331282172652548
2021-02-04,263.573,270.776,6.2,21058.379,95.5072,555489.0,1407.0,76.8,21.77,0.3556212139095738,0.1331282172652548
2021-02-05,263.573,270.776,6.2,21058.379,95.5072,555489.0,1407.0,76.8,20.87,0.3556212139095738,0.1331282172652548
2021-02-08,263.573,270.776,6.2,21058.379,95.5072,555489.0,1407.0,76.8,21.24,0.3556212139095738,0.1331282172652548
2021-02-09,263.573,270.776,6.2,21058.379,95.5072,555489.0,1407.0,76.8,21.63,0.3556212139095738,0.1331282172652548
2021-02-10,263.573,270.776,6.2,21058.379,95.5072,555489.0,1407.0,76.8,21.99,0.3556212139095738,0.1331282172652548
2021-02-11,263.573,270.776,6.2,21058.379,95.5072,555489.0,1407.0,76.8,21.25,0.3556212139095738,0.1331282172652548
2021-02-12,263.573,270.776,6.2,21058.379,95.5072,555489.0,1407.0,76.8,19.97,0.3556212139095738,0.1331282172652548
2021-02-15,263.573,270.776,6.2,21058.379,95.5072,555489.0,1407.0,76.8,19.97,0.3556212139095738,0.1331282172652548
2021-02-16,263.573,270.776,6.2,21058.379,95.5072,555489.0,1407.0,76.8,21.46,0.3556212139095738,0.1331282172652548
2021-02-17,263.573,270.776,6.2,21058.379,95.5072,555489.0,1407.0,76.8,21.5,0.0,0.0
2021-02-18,263.573,270.776,6.2,21058.379,95.5072,555489.0,1407.0,76.8,22.49,0.0,0.0
2021-02-19,263.573,270.776,6.2,21058.379,95.5072,555489.0,1407.0,76.8,22.05,0.0,0.0
2021-02-22,263.573,270.776,6.2,21058.379,95.5072,555489.0,1407.0,76.8,23.45,0.0,0.0
2021-02-23,263.573,270.776,6.2,21058.379,95.5072,555489.0,1407.0,76.8,23.11,0.0,0.0
2021-02-24,263.573,270.776,6.2,21058.379,95.5072,555489.0,1407.0,76.8,21.34,0.0,0.0
2021-02-25,263.573,270.776,6.2,21058.379,95.5072,555489.0,1407.0,76.8,28.89,0.0,0.0
2021-02-26,263.573,270.776,6.2,21058.379,95.5072,555489.0,1407.0,76.8,27.95,0.0,0.0
2021-03-01,264.847,271.453,6.1,21058.379,98.1929,616348.0,1668.0,84.9,23.35,0.4833575517978028,0.2500221585369333
2021-03-02,264.847,271.453,6.1,21058.379,98.1929,616348.0,1668.0,84.9,24.1,0.4833575517978028,0.2500221585369333
2021-03-03,264.847,271.453,6.1,21058.379,98.1929,616348.0,1668.0,84.9,26.67,0.4833575517978028,0.2500221585369333
2021-03-04,264.847,271.453,6.1,21058.379,98.1929,616348.0,1668.0,84.9,28.57,0.4833575517978028,0.2500221585369333
2021-03-05,264.847,271.453,6.1,21058.379,98.1929,616348.0,1668.0,84.9,24.66,0.4833575517978028,0.2500221585369333
2021-03-08,264.847,271.453,6.1,21058.379,98.1929,616348.0,1668.0,84.9,25.47,0.4833575517978028,0.2500221585369333
2021-03-09,264.847,271.453,6.1,21058.379,98.1929,616348.0,1668.0,84.9,24.03,0.4833575517978028,0.2500221585369333
2021-03-10,264.847,271.453,6.1,21058.379,98.1929,616348.0,1668.0,84.9,22.56,0.4833575517978028,0.2500221585369333
2021-03-11,264.847,271.453,6.1,21058.379,98.1929,616348.0,1668.0,84.9,21.91,0.4833575517978028,0.2500221585369333
2021-03-12,264.847,271.453,6.1,21058.379,98.1929,616348.0,1668.0,84.9,20.69,0.4833575517978028,0.2500221585369333
2021-03-15,264.847,271.453,6.1,21058.379,98.1929,616348.0,1668.0,84.9,20.03,0.4833575517978028,0.2500221585369333
2021-03-16,264.847,271.453,6.1,21058.379,98.1929,616348.0,1668.0,84.9,19.79,0.4833575517978028,0.2500221585369333
2021-03-17,264.847,271.453,6.1,21058.379,98.1929,616348.0,1668.0,84.9,19.23,0.0,0.0
2021-03-18,264.847,271.453,6.1,21058.379,98.1929,616348.0,1668.0,84.9,21.58,0.0,0.0
2021-03-19,264.847,271.453,6.1,21058.379,98.1929,616348.0,1668.0,84.9,20.95,0.0,0.0
2021-03-22,264.847,271.453,6.1,21058.379,98.1929,616348.0,1668.0,84.9,18.88,0.0,0.0
2021-03-23,264.847,271.453,6.1,21058.379,98.1929,616348.0,1668.0,84.9,20.3,0.0,0.0
2021-03-24,264.847,271.453,6.1,21058.379,98.1929,616348.0,1668.0,84.9,21.2,0.0,0.0
2021-03-25,264.847,271.453,6.1,21058.379,98.1929,616348.0,1668.0,84.9,19.81,0.0,0.0
2021-03-26,264.847,271.453,6.1,21058.379,98.1929,616348.0,1668.0,84.9,18.86,0.0,0.0
2021-03-29,264.847,271.453,6.1,21058.379,98.1929,616348.0,1668.0,84.9,20.74,0.0,0.0
2021-03-30,264.847,271.453,6.1,21058.379,98.1929,616348.0,1668.0,84.9,19.61,0.0,0.0
2021-03-31,264.847,271.453,6.1,21058.379,98.1929,616348.0,1668.0,84.9,19.4,0.0,0.0
2021-04-01,266.625,273.626,6.1,21389.005,98.3317,622705.0,1492.0,88.3,17.33,0.6713309948762847,0.8005069017472666
2021-04-02,266.625,273.626,6.1,21389.005,98.3317,622705.0,1492.0,88.3,17.33,0.6713309948762847,0.8005069017472666
2021-04-05,266.625,273.626,6.1,21389.005,98.3317,622705.0,1492.0,88.3,17.91,0.6713309948762847,0.8005069017472666
2021-04-06,266.625,273.626,6.1,21389.005,98.3317,622705.0,1492.0,88.3,18.12,0.6713309948762847,0.8005069017472666
2021-04-07,266.625,273.626,6.1,21389.005,98.3317,622705.0,1492.0,88.3,17.16,0.6713309948762847,0.8005069017472666
2021-04-08,266.625,273.626,6.1,21389.005,98.3317,622705.0,1492.0,88.3,16.95,0.6713309948762847,0.8005069017472666
2021-04-09,266.625,273.626,6.1,21389.005,98.3317,622705.0,1492.0,88.3,16.69,0.6713309948762847,0.8005069017472666
2021-04-12,266.625,273.626,6.1,21389.005,98.3317,622705.0,1492.0,88.3,16.91,0.6713309948762847,0.8005069017472666
2021-04-13,266.625,273.626,6.1,21389.005,98.3317,622705.0,1492.0,88.3,16.65,0.6713309948762847,0.8005069017472666
2021-04-14,266.625,273.626,6.1,21389.005,98.3317,622705.0,1492.0,88.3,16.99,0.6713309948762847,0.8005069017472666
2021-04-15,266.625,273.626,6.1,21389.005,98.3317,622705.0,1492.0,88.3,16.57,0.6713309948762847,0.8005069017472666
2021-04-16,266.625,273.626,6.1,21389.005,98.3317,622705.0,1492.0,88.3,16.25,0.6713309948762847,0.8005069017472666
2021-04-19,266.625,273.626,6.1,21389.005,98.3317,622705.0,1492.0,88.3,17.29,0.0,0.0
2021-04-20,266.625,273.626,6.1,21389.005,98.3317,622705.0,1492.0,88.3,18.68,0.0,0.0
2021-04-21,266.625,273.626,6.1,21389.005,98.3317,622705.0,1492.0,88.3,17.5,0.0,0.0
2021-04-22,266.625,273.626,6.1,21389.005,98.3317,622705.0,1492.0,88.3,18.71,0.0,0.0
2021-04-23,266.625,273.626,6.1,21389.005,98.3317,622705.0,1492.0,88.3,17.33,0.0,0.0
2021-04-26,266.625,273.626,6.1,21389.005,98.3317,622705.0,1492.0,88.3,17.64,0.0,0.0
2021-04-27,266.625,273.626,6.1,21389.005,98.3317,622705.0,1492.0,88.3,17.56,0.0,0.0
2021-04-28,266.625,273.626,6.1,21389.005,98.3317,622705.0,1492.0,88.3,17.28,0.0,0.0
2021-04-29,266.625,273.626,6.1,21389.005,98.3317,622705.0,1492.0,88.3,17.61,0.0,0.0
2021-04-30,266.625,273.626,6.1,21389.005,98.3317,622705.0,1492.0,88.3,18.61,0.0,0.0
2021-05-01,268.404,275.457,5.8,21389.005,99.1867,615543.0,1607.0,82.9,18.61,0.6672292545710334,0.6691615562848696
2021-05-03,268.404,275.457,5.8,21389.005,99.1867,615543.0,1607.0,82.9,18.31,0.6672292545710334,0.6691615562848696
2021-05-04,268.404,275.457,5.8,21389.005,99.1867,615543.0,1607.0,82.9,19.48,0.6672292545710334,0.6691615562848696
2021-05-05,268.404,275.457,5.8,21389.005,99.1867,615543.0,1607.0,82.9,19.15,0.6672292545710334,0.6691615562848696
2021-05-06,268.404,275.457,5.8,21389.005,99.1867,615543.0,1607.0,82.9,18.39,0.6672292545710334,0.6691615562848696
2021-05-07,268.404,275.457,5.8,21389.005,99.1867,615543.0,1607.0,82.9,16.69,0.6672292545710334,0.6691615562848696
2021-05-10,268.404,275.457,5.8,21389.005,99.1867,615543.0,1607.0,82.9,19.66,0.6672292545710334,0.6691615562848696
2021-05-11,268.404,275.457,5.8,21389.005,99.1867,615543.0,1607.0,82.9,21.84,0.6672292545710334,0.6691615562848696
2021-05-12,268.404,275.457,5.8,21389.005,99.1867,615543.0,1607.0,82.9,27.59,0.6672292545710334,0.6691615562848696
2021-05-13,268.404,275.457,5.8,21389.005,99.1867,615543.0,1607.0,82.9,23.13,0.6672292545710334,0.6691615562848696
2021-05-14,268.404,275.457,5.8,21389.005,99.1867,615543.0,1607.0,82.9,18.81,0.6672292545710334,0.6691615562848696
2021-05-17,268.404,275.457,5.8,21389.005,99.1867,615543.0,1607.0,82.9,19.72,0.6672292545710334,0.6691615562848696
2021-05-18,268.404,275.457,5.8,21389.005,99.1867,615543.0,1607.0,82.9,21.34,0.0,0.0
2021-05-19,268.404,275.457,5.8,21389.005,99.1867,615543.0,1607.0,82.9,22.18,0.0,0.0
2021-05-20,268.404,275.457,5.8,21389.005,99.1867,615543.0,1607.0,82.9,20.67,0.0,0.0
2021-05-21,268.404,275.457,5.8,21389.005,99.1867,615543.0,1607.0,82.9,20.15,0.0,0.0
2021-05-24,268.404,275.457,5.8,21389.005,99.1867,615543.0,1607.0,82.9,18.4,0.0,0.0
2021-05-25,268.404,275.457,5.8,21389.005,99.1867,615543.0,1607.0,82.9,18.84,0.0,0.0
2021-05-26,268.404,275.457,5.8,21389.005,99.1867,615543.0,1607.0,82.9,17.36,0.0,0.0
2021-05-27,268.404,275.457,5.8,21389.005,99.1867,615543.0,1607.0,82.9,16.74,0.0,0.0
2021-05-28,268.404,275.457,5.8,21389.005,99.1867,615543.0,1607.0,82.9,16.76,0.0,0.0
2021-05-31,268.404,275.457,5.8,21389.005,99.1867,615543.0,1607.0,82.9,16.76,0.0,0.0
2021-06-01,270.71,277.608,5.9,21389.005,99.6483,622125.0,1638.0,85.5,17.9,0.8591526206762845,0.7808841307354708
2021-06-02,270.71,277.608,5.9,21389.005,99.6483,622125.0,1638.0,85.5,17.48,0.8591526206762845,0.7808841307354708
2021-06-03,270.71,277.608,5.9,21389.005,99.6483,622125.0,1638.0,85.5,18.04,0.8591526206762845,0.7808841307354708
2021-06-04,270.71,277.608,5.9,21389.005,99.6483,622125.0,1638.0,85.5,16.42,0.8591526206762845,0.7808841307354708
2021-06-07,270.71,277.608,5.9,21389.005,99.6483,622125.0,1638.0,85.5,16.42,0.8591526206762845,0.7808841307354708
2021-06-08,270.71,277.608,5.9,21389.005,99.6483,622125.0,1638.0,85.5,17.07,0.8591526206762845,0.7808841307354708
2021-06-09,270.71,277.608,5.9,21389.005,99.6483,622125.0,1638.0,85.5,17.89,0.8591526206762845,0.7808841307354708
2021-06-10,270.71,277.608,5.9,21389.005,99.6483,622125.0,1638.0,85.5,16.1,0.8591526206762845,0.7808841307354708
2021-06-11,270.71,277.608,5.9,21389.005,99.6483,622125.0,1638.0,85.5,15.65,0.8591526206762845,0.7808841307354708
2021-06-14,270.71,277.608,5.9,21389.005,99.6483,622125.0,1638.0,85.5,16.39,0.8591526206762845,0.7808841307354708
2021-06-15,270.71,277.608,5.9,21389.005,99.6483,622125.0,1638.0,85.5,17.02,0.8591526206762845,0.7808841307354708
2021-06-16,270.71,277.608,5.9,21389.005,99.6483,622125.0,1638.0,85.5,18.15,0.8591526206762845,0.7808841307354708
2021-06-17,270.71,277.608,5.9,21389.005,99.6483,622125.0,1638.0,85.5,17.75,0.0,0.0
2021-06-18,270.71,277.608,5.9,21389.005,99.6483,622125.0,1638.0,85.5,20.7,0.0,0.0
2021-06-21,270.71,277.608,5.9,21389.005,99.6483,622125.0,1638.0,85.5,17.89,0.0,0.0
2021-06-22,270.71,277.608,5.9,21389.005,99.6483,622125.0,1638.0,85.5,16.66,0.0,0.0
2021-06-23,270.71,277.608,5.9,21389.005,99.6483,622125.0,1638.0,85.5,16.32,0.0,0.0
2021-06-24,270.71,277.608,5.9,21389.005,99.6483,622125.0,1638.0,85.5,15.97,0.0,0.0
2021-06-25,270.71,277.608,5.9,21389.005,99.6483,622125.0,1638.0,85.5,15.62,0.0,0.0
2021-06-28,270.71,277.608,5.9,21389.005,99.6483,622125.0,1638.0,85.5,15.76,0.0,0.0
2021-06-29,270.71,277.608,5.9,21389.005,99.6483,622125.0,1638.0,85.5,16.02,0.0,0.0
2021-06-30,270.71,277.608,5.9,21389.005,99.6483,622125.0,1638.0,85.5,15.83,0.0,0.0
2021-07-01,271.965,278.639,5.4,21571.421,100.0668,612647.0,1600.0,81.2,15.48,0.46359572974770114,0.37138699172933887
2021-07-02,271.965,278.639,5.4,21571.421,100.0668,612647.0,1600.0,81.2,15.07,0.46359572974770114,0.37138699172933887
